,Código Departamento,Nombre Departamento,Código Municipio,Nombre Municipio,Tipo: Municipio / Isla / Área no municipalizada,longitud,Latitud,helper,Tipo de Nombre,Significado
326,17,CALDAS,17388,LA MERCED,Municipio,"-75,546486","5,39647",CALDASLA MERCED,Origen Religioso,En honor a la Virgen de las Mercedes  
327,17,CALDAS,17433,MANZANARES,Municipio,"-75,152829","5,255699",CALDASMANZANARES,Origen Europeo,Por Manzanares  España 
328,17,CALDAS,17442,MARMATO,Municipio,"-75,600049","5,47422",CALDASMARMATO,Origen Indigena,Por nombre indígena local
329,17,CALDAS,17444,MARQUETALIA,Municipio,"-75,053097","5,297525",CALDASMARQUETALIA,Origen Indigena,Nombre de la etnia indígena los marquetones
330,17,CALDAS,17446,MARULANDA,Municipio,"-75,259721","5,284304",CALDASMARULANDA,Origen por nombre de una persona,Por Cosme Marulanda general
331,17,CALDAS,17486,NEIRA,Municipio,"-75,520006","5,166895",CALDASNEIRA,Origen por nombre de una persona,Por Juan José Neira prócer de independencia
332,17,CALDAS,17495,NORCASIA,Municipio,"-74,889543","5,574796",CALDASNORCASIA,Otro Origen,Por “norte de Caldas” y “Asia”; contracción geográfica.
333,17,CALDAS,17513,PÁCORA,Municipio,"-75,459621","5,527172",CALDASPÁCORA,Origen Indigena,"Nombre indígena, recuerdo de los pacoras, de la etnia quimbaya"
334,17,CALDAS,17524,PALESTINA,Municipio,"-75,624577","5,017879",CALDASPALESTINA,Origen Europeo,En referencia a la región de Palestina  
335,17,CALDAS,17541,PENSILVANIA,Municipio,"-75,160299","5,383281",CALDASPENSILVANIA,Origen Europeo,Por estado de Pensilvania  Estados Unidos 
336,17,CALDAS,17614,RIOSUCIO,Municipio,"-75,702104","5,423673",CALDASRIOSUCIO,Origen Natural,Por la mezcla de varios ríos que forma el lugar.
337,17,CALDAS,17616,RISARALDA,Municipio,"-75,76722","5,164509",CALDASRISARALDA,Origen por nombre de una persona,En honor a Manuel José de Risaralda
338,17,CALDAS,17653,SALAMINA,Municipio,"-75,487223","5,403025",CALDASSALAMINA,Origen Europeo,Por isla/griega y batalla de Salamina (Grecia)  
339,17,CALDAS,17662,SAMANÁ,Municipio,"-74,992263","5,41308",CALDASSAMANÁ,Origen Indigena,Nombre indígena de la región
340,17,CALDAS,17665,SAN JOSÉ,Municipio,"-75,792063","5,08231",CALDASSAN JOSÉ,Origen Religioso,Patrocinado por San José  esposo de la Virgen María 
341,17,CALDAS,17777,SUPÍA,Municipio,"-75,64966","5,446843",CALDASSUPÍA,Origen Indigena,Etimología de etnia extinta llamada los sopias
342,17,CALDAS,17867,VICTORIA,Municipio,"-74,911239","5,317437",CALDASVICTORIA,Origen Indigena,"Nombre femenino español, municipio creado en tierras con asentamientos indígenas"
343,17,CALDAS,17873,VILLAMARÍA,Municipio,"-75,502487","5,038925",CALDASVILLAMARÍA,Origen Religioso,En honor a la Virgen María  
344,17,CALDAS,17877,VITERBO,Municipio,"-75,87061","5,062664",CALDASVITERBO,Origen Europeo,Por Viterbo  Italia y homenaje a delegado papal 
345,18,CAQUETÁ,18001,FLORENCIA,Municipio,"-75,609831","1,618196",CAQUETÁFLORENCIA,Origen Europeo,En honor a Florencia  Italia 
346,18,CAQUETÁ,18029,ALBANIA,Municipio,"-75,878375","1,328526",CAQUETÁALBANIA,0,
347,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,Municipio,"-75,872405","1,415812",CAQUETÁBELÉN DE LOS ANDAQUÍES,Origen Religioso,En honor a la ciudad bíblica Belén  
348,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,Municipio,"-74,847867","1,332371",CAQUETÁCARTAGENA DEL CHAIRÁ,Origen Europeo,Evoca Cartagena de Indias y laguna Chairá  
349,18,CAQUETÁ,18205,CURILLO,Municipio,"-75,919205","1,033473",CAQUETÁCURILLO,Origen Indigena,Palabra indígena que significa “río de los curillos”.
350,18,CAQUETÁ,18247,EL DONCELLO,Municipio,"-75,283631","1,679951",CAQUETÁEL DONCELLO,Otro Origen,Por el apodo de un colono llamado “El Doncello”.
351,18,CAQUETÁ,18256,EL PAUJÍL,Municipio,"-75,326093","1,570226",CAQUETÁEL PAUJÍL,0,
352,18,CAQUETÁ,18410,LA MONTAÑITA,Municipio,"-75,436408","1,479173",CAQUETÁLA MONTAÑITA,Origen Natural,Por la cantidad de pequeñas montañas en la región.
353,18,CAQUETÁ,18460,MILÁN,Municipio,"-75,506926","1,29021",CAQUETÁMILÁN,Origen Europeo,Por la ciudad italiana de Milán
354,18,CAQUETÁ,18479,MORELIA,Municipio,"-75,724146","1,486611",CAQUETÁMORELIA,Origen Europeo,Por Morelia  México 
355,18,CAQUETÁ,18592,PUERTO RICO,Municipio,"-75,157604","1,909063",CAQUETÁPUERTO RICO,Origen Europeo,Por la isla de Puerto Rico (nombre traído por colonos)
356,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,Municipio,"-75,973796","1,330266",CAQUETÁSAN JOSÉ DEL FRAGUA,Origen Religioso,Patrocinado por San José  
357,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,Municipio,"-74,767894","2,119413",CAQUETÁSAN VICENTE DEL CAGUÁN,Origen Religioso,En honor a San Vicente Ferrer  
358,18,CAQUETÁ,18756,SOLANO,Municipio,"-75,253702","0,699077",CAQUETÁSOLANO,Origen por nombre de una persona,Por José Dolores Solano militar fundador
359,18,CAQUETÁ,18785,SOLITA,Municipio,"-75,619902","0,87654",CAQUETÁSOLITA,Origen Indigena,Nombre indígena local.
360,18,CAQUETÁ,18860,VALPARAÍSO,Municipio,"-75,70671","1,194619",CAQUETÁVALPARAÍSO,Origen Europeo,Por ciudad Valparaíso  Chile 
361,19,CAUCA,19001,POPAYÁN,Municipio,"-76,599377","2,459641",CAUCAPOPAYÁN,Origen Indigena,"Nombre de origen nasa-paez, significa ‘dos ríos’ o ‘viento’"
362,19,CAUCA,19022,ALMAGUER,Municipio,"-76,85607","1,913429",CAUCAALMAGUER,Origen Europeo,En homenaje a Corral de Almaguer  España 
363,19,CAUCA,19050,ARGELIA,Municipio,"-77,24905","2,257427",CAUCAARGELIA,Origen Europeo,Por Argelia  país del norte de África 
364,19,CAUCA,19075,BALBOA,Municipio,"-77,215773","2,040998",CAUCABALBOA,Origen por nombre de una persona,En honor a Vasco Núñez de Balboa descubridor del Pacífico
365,19,CAUCA,19100,BOLÍVAR,Municipio,"-76,966215","1,837538",CAUCABOLÍVAR,Origen por nombre de una persona,En honor a Simón Bolívar Libertador de Colombia.
366,19,CAUCA,19110,BUENOS AIRES,Municipio,"-76,642238","3,015382",CAUCABUENOS AIRES,Origen Natural,Por los vientos frescos y agradables del lugar.
367,19,CAUCA,19130,CAJIBÍO,Municipio,"-76,570682","2,623371",CAUCACAJIBÍO,Origen Indigena,Palabra indígena que significa “lugar donde se recoge agua en manos”.
368,19,CAUCA,19137,CALDONO,Municipio,"-76,484319","2,798059",CAUCACALDONO,Origen Indigena,Nombre tomado de la comunidad indígena Caldono.
369,19,CAUCA,19142,CALOTO,Municipio,"-76,408941","3,034531",CAUCACALOTO,Origen Indigena,Nombre del cacique indígena Caloto.
370,19,CAUCA,19212,CORINTO,Municipio,"-76,261866","3,173854",CAUCACORINTO,Origen Europeo,Por la ciudad griega de Corinto.
371,19,CAUCA,19256,EL TAMBO,Municipio,"-76,810911","2,451409",CAUCAEL TAMBO,Origen Indigena,Tambo significa “posada” en quechua; usado por indígenas y colonos.
372,19,CAUCA,19290,FLORENCIA,Municipio,"-77,072547","1,682535",CAUCAFLORENCIA,Origen Europeo,En honor a Florencia  Italia 
373,19,CAUCA,19300,GUACHENÉ,Municipio,"-76,392189","3,134153",CAUCAGUACHENÉ,Origen Indigena,Nombre del cacique indígena Guachené.
374,19,CAUCA,19318,GUAPI,Municipio,"-77,88797","2,571337",CAUCAGUAPI,Origen Indigena,Nombre indígena desvirtuado
375,19,CAUCA,19355,INZÁ,Municipio,"-76,063503","2,549183",CAUCAINZÁ,Origen Indigena,Por el cacique Inzá
376,19,CAUCA,19364,JAMBALÓ,Municipio,"-76,323877","2,777834",CAUCAJAMBALÓ,Origen Indigena,Nombre de origen nasa jefe paez de la región.
377,19,CAUCA,19392,LA SIERRA,Municipio,"-76,763278","2,179383",CAUCALA SIERRA,Origen Natural,Por su ubicación entre sierras o montañas.
378,19,CAUCA,19397,LA VEGA,Municipio,"-76,778771","2,001803",CAUCALA VEGA,Origen Natural,Por las vegas o zonas fértiles junto al río.
379,19,CAUCA,19418,LÓPEZ DE MICAY,Municipio,"-77,247803","2,846788",CAUCALÓPEZ DE MICAY,Origen Natural,Por el río Micay (planta homónima) y el presidente José Hilario López
380,19,CAUCA,19450,MERCADERES,Municipio,"-77,164319","1,789193",CAUCAMERCADERES,Otro Origen,Por ser punto de reunión tradicional de mercaderes y comerciantes. líder local.
381,19,CAUCA,19455,MIRANDA,Municipio,"-76,228722","3,254651",CAUCAMIRANDA,Origen por nombre de una persona,En honor a Francisco Miranda político venezolano
382,19,CAUCA,19473,MORALES,Municipio,"-76,629106","2,754684",CAUCAMORALES,Origen por nombre de una persona,Por sacerdote Luis Jerónimo Morales (fundador)
383,19,CAUCA,19513,PADILLA,Municipio,"-76,313265","3,220984",CAUCAPADILLA,Origen por nombre de una persona,Por José Prudencio Padilla almirante
384,19,CAUCA,19517,PÁEZ,Municipio,"-75,970685","2,645724",CAUCAPÁEZ,Origen Indigena,Por el pueblo indígena paez
385,19,CAUCA,19532,PATÍA,Municipio,"-76,981075","2,115875",CAUCAPATÍA,Origen Indigena,Por el río Patía
386,19,CAUCA,19533,PIAMONTE,Municipio,"-76,327588","1,11754",CAUCAPIAMONTE,Origen Europeo,Por Piamonte  Italia 
387,19,CAUCA,19548,PIENDAMÓ - TUNÍA,Municipio,"-76,528615","2,64228",CAUCAPIENDAMÓ - TUNÍA,Origen Indigena,Nombres de pueblos indígenas de la región.
388,19,CAUCA,19573,PUERTO TEJADA,Municipio,"-76,417673","3,233254",CAUCAPUERTO TEJADA,Origen por nombre de una persona,En honor a Juan Tejada
389,19,CAUCA,19585,PURACÉ,Municipio,"-76,496698","2,341507",CAUCAPURACÉ,Origen Indigena,"Nombre del volcán y parque nacional, de origen nasa-paez"
390,19,CAUCA,19622,ROSAS,Municipio,"-76,740336","2,260941",CAUCAROSAS,Origen por nombre de una persona,Por Avelino Rosas general y político
391,19,CAUCA,19693,SAN SEBASTIÁN,Municipio,"-76,769467","1,838451",CAUCASAN SEBASTIÁN,Origen Religioso,En honor a San Sebastián  
392,19,CAUCA,19698,SANTANDER DE QUILICHAO,Municipio,"-76,485141","3,015008",CAUCASANTANDER DE QUILICHAO,Origen Indigena,"El nombre 'Santander' es colonial, pero Quilichao es nombre indígena"
393,19,CAUCA,19701,SANTA ROSA,Municipio,"-76,573252","1,700916",CAUCASANTA ROSA,Origen Religioso,En honor a Santa Rosa de Lima  
394,19,CAUCA,19743,SILVIA,Municipio,"-76,379753","2,611927",CAUCASILVIA,Origen por nombre de una persona,Por una mujer de nombre Silvia (por iniciativa de un párroco)
395,19,CAUCA,19760,SOTARÁ - PAISPAMBA,Municipio,"-76,613365","2,253156",CAUCASOTARÁ - PAISPAMBA,Origen Indigena,Topónimo indígena vinculado a zonas cercanas.
396,19,CAUCA,19780,SUÁREZ,Municipio,"-76,69357","2,959785",CAUCASUÁREZ,Origen por nombre de una persona,Por Marco Fidel Suárez presidente
397,19,CAUCA,19785,SUCRE,Municipio,"-76,926279","2,038237",CAUCASUCRE,Origen por nombre de una persona,En honor a Antonio José de Sucre.
398,19,CAUCA,19807,TIMBÍO,Municipio,"-76,684476","2,349686",CAUCATIMBÍO,Origen Indigena,Nombre indígena nasa.
399,19,CAUCA,19809,TIMBIQUÍ,Municipio,"-77,667541","2,777312",CAUCATIMBIQUÍ,Origen Indigena,Nombre indígena.
400,19,CAUCA,19821,TORIBÍO,Municipio,"-76,270284","2,953017",CAUCATORIBÍO,Origen Indigena,Por la comunidad indígena Toribío.
401,19,CAUCA,19824,TOTORÓ,Municipio,"-76,403628","2,510252",CAUCATOTORÓ,Origen Indigena,Nombre de origen nasa-paez
402,19,CAUCA,19845,VILLA RICA,Municipio,"-76,458025","3,17762",CAUCAVILLA RICA,Otro Origen,Por “villa rica” en recursos
403,20,CESAR,20001,VALLEDUPAR,Municipio,"-73,259398","10,460472",CESARVALLEDUPAR,Origen Indigena,Derivado del cacique Upar
404,20,CESAR,20011,AGUACHICA,Municipio,"-73,614027","8,306811",CESARAGUACHICA,0,
405,20,CESAR,20013,AGUSTÍN CODAZZI,Municipio,"-73,238389","10,040454",CESARAGUSTÍN CODAZZI,Origen Europeo,Por Agustín Codazzi  geógrafo italiano 
406,20,CESAR,20032,ASTREA,Municipio,"-73,975842","9,498062",CESARASTREA,0,
407,20,CESAR,20045,BECERRIL,Municipio,"-73,278707","9,704404",CESARBECERRIL,Origen Europeo,Por Becerril de Campos  España 
408,20,CESAR,20060,BOSCONIA,Municipio,"-73,888761","9,975098",CESARBOSCONIA,Origen Religioso,En honor a San Juan Bosco  
409,20,CESAR,20175,CHIMICHAGUA,Municipio,"-73,813278","9,25875",CESARCHIMICHAGUA,Origen Indigena,Nombre indígena
410,20,CESAR,20178,CHIRIGUANÁ,Municipio,"-73,599913","9,361058",CESARCHIRIGUANÁ,Origen Indigena,Nombre indígena
411,20,CESAR,20228,CURUMANÍ,Municipio,"-73,540843","9,201716",CESARCURUMANÍ,Origen Indigena,Nombre indígena
412,20,CESAR,20238,EL COPEY,Municipio,"-73,962703","10,149883",CESAREL COPEY,Origen Indigena,Nombre del río Copey de raíz indígena.
413,20,CESAR,20250,EL PASO,Municipio,"-73,742012","9,668461",CESAREL PASO,Origen Natural,Por el paso o vado sobre el río Cesar.
414,20,CESAR,20295,GAMARRA,Municipio,"-73,737558","8,324793",CESARGAMARRA,Origen por nombre de una persona,Por Martín Gamarra comerciante local
415,20,CESAR,20310,GONZÁLEZ,Municipio,"-73,38004","8,389604",CESARGONZÁLEZ,Origen por nombre de una persona,Por familia González primeros pobladores
416,20,CESAR,20383,LA GLORIA,Municipio,"-73,80321","8,619298",CESARLA GLORIA,Origen Religioso,Por la devoción católica a la Virgen de La Gloria.
417,20,CESAR,20400,LA JAGUA DE IBIRICO,Municipio,"-73,334143","9,563752",CESARLA JAGUA DE IBIRICO,Origen Natural,Por el árbol jagua (Genipa americana) de origen taíno
418,20,CESAR,20443,MANAURE BALCÓN DEL CESAR,Municipio,"-73,029472","10,390776",CESARMANAURE BALCÓN DEL CESAR,Origen Indigena,"Manaure viene de un cacique indígena de la sierra; ""Balcón del Cesar"" por la vista sobre el valle."
419,20,CESAR,20517,PAILITAS,Municipio,"-73,625825","8,959399",CESARPAILITAS,Origen Indigena,Por la extensión de la sabana y raíces indígenas.
420,20,CESAR,20550,PELAYA,Municipio,"-73,666735","8,689451",CESARPELAYA,Origen Indigena,Nombre indígena del área de serranías y sabanas.
421,20,CESAR,20570,PUEBLO BELLO,Municipio,"-73,586211","10,417321",CESARPUEBLO BELLO,Origen Religioso,Por su agradable clima y paisaje.Por la Providencia divina protegida en la isla.
422,20,CESAR,20614,RÍO DE ORO,Municipio,"-73,386393","8,292292",CESARRÍO DE ORO,Origen Natural,Por hallazgos de oro en sus tierras y río.
423,20,CESAR,20621,LA PAZ,Municipio,"-73,171365","10,387552",CESARLA PAZ,Otro Origen,Por el deseo de paz entre antiguos colonos.
424,20,CESAR,20710,SAN ALBERTO,Municipio,"-73,393889","7,76111",CESARSAN ALBERTO,Origen Religioso,En honor a San Alberto  
425,20,CESAR,20750,SAN DIEGO,Municipio,"-73,181208","10,333039",CESARSAN DIEGO,Origen Religioso,En honor a San Diego  
426,20,CESAR,20770,SAN MARTÍN,Municipio,"-73,510914","7,999855",CESARSAN MARTÍN,Origen Religioso,En honor a San Martín de Tours  
427,20,CESAR,20787,TAMALAMEQUE,Municipio,"-73,812172","8,861725",CESARTAMALAMEQUE,Origen Indigena,Nombre indígena de líder indígena que se enfrentó a Jiménez de Quesada
428,23,CÓRDOBA,23001,MONTERÍA,Municipio,"-75,873096","8,759789",CÓRDOBAMONTERÍA,Origen Natural,Por las monterías o cacerías tradicionales en la zona.
429,23,CÓRDOBA,23068,AYAPEL,Municipio,"-75,146048","8,313838",CÓRDOBAAYAPEL,Origen Indigena,"Municipio de cultura panzenú, cuyo nombre proviene del cacique Yapé o Yapel"
430,23,CÓRDOBA,23079,BUENAVISTA,Municipio,"-75,480897","8,221187",CÓRDOBABUENAVISTA,Origen Natural,Por la excelente vista panorámica que ofrece la localidad.
431,23,CÓRDOBA,23090,CANALETE,Municipio,"-76,241476","8,786939",CÓRDOBACANALETE,Origen Natural,Por los caños o canales de agua que cruzan el territorio.
432,23,CÓRDOBA,23162,CERETÉ,Municipio,"-75,796093","8,888532",CÓRDOBACERETÉ,Origen Indigena,Nombre indígena referente a un lugar en la región
433,23,CÓRDOBA,23168,CHIMÁ,Municipio,"-75,626886","9,149698",CÓRDOBACHIMÁ,Origen Indigena,Nombre de un cacique local
434,23,CÓRDOBA,23182,CHINÚ,Municipio,"-75,399633","9,105473",CÓRDOBACHINÚ,Origen Indigena,"Nombre indígena, pueblo con cultura zenú"
435,23,CÓRDOBA,23189,CIÉNAGA DE ORO,Municipio,"-75,620807","8,875794",CÓRDOBACIÉNAGA DE ORO,Origen Natural,Laguna o ciénaga rica en oro según tradición local
436,23,CÓRDOBA,23300,COTORRA,Municipio,"-75,799216","9,037163",CÓRDOBACOTORRA,Origen Natural,Por la abundancia de cotorras en la región
437,23,CÓRDOBA,23350,LA APARTADA,Municipio,"-75,336031","8,050125",CÓRDOBALA APARTADA,Otro Origen,Por estar separado (apartado) de otros caseríos.
438,23,CÓRDOBA,23417,LORICA,Municipio,"-75,816084","9,240789",CÓRDOBALORICA,Origen Indigena,"Nombre de un cacique indígena, Orica"
439,23,CÓRDOBA,23419,LOS CÓRDOBAS,Municipio,"-76,35518","8,892098",CÓRDOBALOS CÓRDOBAS,Origen por nombre de una persona,En honor a los hermanos Córdoba
440,23,CÓRDOBA,23464,MOMIL,Municipio,"-75,67796","9,240707",CÓRDOBAMOMIL,Origen Indigena,Nombre indígena de la región con presencia ancestral
441,23,CÓRDOBA,23466,MONTELÍBANO,Municipio,"-75,416818","7,973777",CÓRDOBAMONTELÍBANO,Origen Europeo,En referencia al país Líbano  
442,23,CÓRDOBA,23500,MOÑITOS,Municipio,"-76,1291","9,245223",CÓRDOBAMOÑITOS,Otro Origen,Por las casas nativas con “moños” de palma en sus techos
443,23,CÓRDOBA,23555,PLANETA RICA,Municipio,"-75,583241","8,4082",CÓRDOBAPLANETA RICA,Otro Origen,Nombre puesto por su abundancia natural (“planeta rico”)
444,23,CÓRDOBA,23570,PUEBLO NUEVO,Municipio,"-75,508035","8,504099",CÓRDOBAPUEBLO NUEVO,Origen Natural,Por ser una población nueva respecto a asentamientos previos.
445,23,CÓRDOBA,23574,PUERTO ESCONDIDO,Municipio,"-76,260411","9,005372",CÓRDOBAPUERTO ESCONDIDO,Otro Origen,Por estar el puerto oculto o difícil de encontrar
446,23,CÓRDOBA,23580,PUERTO LIBERTADOR,Municipio,"-75,671761","7,888859",CÓRDOBAPUERTO LIBERTADOR,Origen Natural,Por ser un puerto en la zona de influencia del río Sinú.
447,23,CÓRDOBA,23586,PURÍSIMA DE LA CONCEPCIÓN,Municipio,"-75,724987","9,239295",CÓRDOBAPURÍSIMA DE LA CONCEPCIÓN,Origen Religioso,En honor a la Purísima Concepción.
448,23,CÓRDOBA,23660,SAHAGÚN,Municipio,"-75,445834","8,943048",CÓRDOBASAHAGÚN,Origen Europeo,Por Sahagún  España 
449,23,CÓRDOBA,23670,SAN ANDRÉS DE SOTAVENTO,Municipio,"-75,50879","9,145448",CÓRDOBASAN ANDRÉS DE SOTAVENTO,Origen Religioso,Patrocinado por San Andrés apóstol  
450,23,CÓRDOBA,23672,SAN ANTERO,Municipio,"-75,76112","9,376434",CÓRDOBASAN ANTERO,Origen Religioso,En honor a San Antero  
451,23,CÓRDOBA,23675,SAN BERNARDO DEL VIENTO,Municipio,"-75,955107","9,35247",CÓRDOBASAN BERNARDO DEL VIENTO,Origen Indigena,"Nombre descriptivo, 'viento', pero con posible origen indígena"
452,23,CÓRDOBA,23678,SAN CARLOS,Municipio,"-75,698799","8,799282",CÓRDOBASAN CARLOS,Origen Religioso,En honor a San Carlos Borromeo  
453,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,Municipio,"-75,533476","7,787303",CÓRDOBASAN JOSÉ DE URÉ,Origen Religioso,Patrocinado por San José  
454,23,CÓRDOBA,23686,SAN PELAYO,Municipio,"-75,835615","8,958436",CÓRDOBASAN PELAYO,Origen Religioso,En honor a San Pelayo  
455,23,CÓRDOBA,23807,TIERRALTA,Municipio,"-76,059797","8,170612",CÓRDOBATIERRALTA,Origen Natural,Por su ubicación en tierras altas o fértiles.
456,23,CÓRDOBA,23815,TUCHÍN,Municipio,"-75,553962","9,186625",CÓRDOBATUCHÍN,Origen Indigena,Nombre indígena asociado con sombrero vueltiao artesanal
457,23,CÓRDOBA,23855,VALENCIA,Municipio,"-76,150756","8,255016",CÓRDOBAVALENCIA,Origen Europeo,Inspirado por la canción sobre Valencia  España 
458,25,CUNDINAMARCA,25001,AGUA DE DIOS,Municipio,"-74,669221","4,375309",CUNDINAMARCAAGUA DE DIOS,0,
459,25,CUNDINAMARCA,25019,ALBÁN,Municipio,"-74,438261","4,878022",CUNDINAMARCAALBÁN,Origen por nombre de una persona,Por Carlos Albán general conservador
460,25,CUNDINAMARCA,25035,ANAPOIMA,Municipio,"-74,528676","4,562737",CUNDINAMARCAANAPOIMA,Origen Indigena,"Nombre panche, derivado del cacique Anapoima"
461,25,CUNDINAMARCA,25040,ANOLAIMA,Municipio,"-74,46384","4,7617",CUNDINAMARCAANOLAIMA,Origen Indigena,Nombre panche
462,25,CUNDINAMARCA,25053,ARBELÁEZ,Municipio,"-74,414901","4,272534",CUNDINAMARCAARBELÁEZ,Origen por nombre de una persona,Por Vicente Arbeláez Gómez sacerdote
463,25,CUNDINAMARCA,25086,BELTRÁN,Municipio,"-74,741666","4,802832",CUNDINAMARCABELTRÁN,Origen por nombre de una persona,Por Francisco Félix Beltrán encomendero
464,25,CUNDINAMARCA,25095,BITUIMA,Municipio,"-74,539609","4,872171",CUNDINAMARCABITUIMA,Origen Indigena,"Significa ""gran señora"" en lengua muisca."
465,25,CUNDINAMARCA,25099,BOJACÁ,Municipio,"-74,344594","4,737205",CUNDINAMARCABOJACÁ,Origen Indigena,"Nombre muisca, sitio donde Jiménez de Quesada ejecutó al zipa Sagipa"
466,25,CUNDINAMARCA,25120,CABRERA,Municipio,"-74,484549","3,985164",CUNDINAMARCACABRERA,Origen Indigena,"Nombre de origen español, territorio con presencia ancestral indígena"
467,25,CUNDINAMARCA,25123,CACHIPAY,Municipio,"-74,435711","4,730957",CUNDINAMARCACACHIPAY,Origen Indigena,Nombre panche
468,25,CUNDINAMARCA,25126,CAJICÁ,Municipio,"-74,02298","4,920009",CUNDINAMARCACAJICÁ,Origen Indigena,"Nombre muisca, hace referencia a una fortaleza rodeada de maderos y cañas entretejidas"
469,25,CUNDINAMARCA,25148,CAPARRAPÍ,Municipio,"-74,491045","5,34758",CUNDINAMARCACAPARRAPÍ,Origen Indigena,"Nombre indígena, pueblo caribeño, significado incierto"
470,25,CUNDINAMARCA,25151,CÁQUEZA,Municipio,"-73,946473","4,404112",CUNDINAMARCACÁQUEZA,Origen Indigena,"Nombre muisca, puede significar 'cercado', 'región sin bosque', o 'estado de paz, sin pelea'"
471,25,CUNDINAMARCA,25154,CARMEN DE CARUPA,Municipio,"-73,901357","5,349119",CUNDINAMARCACARMEN DE CARUPA,Origen Religioso,En honor a la Virgen del Carmen  
472,25,CUNDINAMARCA,25168,CHAGUANÍ,Municipio,"-74,593455","4,948916",CUNDINAMARCACHAGUANÍ,Origen Indigena,Nombre indígena colima; etnia caribe de la región
473,25,CUNDINAMARCA,25175,CHÍA,Municipio,"-74,05","4,866508",CUNDINAMARCACHÍA,Origen Indigena,Nombre muisca que significa 'luna'
474,25,CUNDINAMARCA,25178,CHIPAQUE,Municipio,"-74,044876","4,442671",CUNDINAMARCACHIPAQUE,Origen Indigena,Nombre muisca
475,25,CUNDINAMARCA,25181,CHOACHÍ,Municipio,"-73,922894","4,527048",CUNDINAMARCACHOACHÍ,Origen Indigena,"Nombre muisca, municipio de la provincia del Oriente"
476,25,CUNDINAMARCA,25183,CHOCONTÁ,Municipio,"-73,683533","5,145224",CUNDINAMARCACHOCONTÁ,Origen Indigena,"Nombre muisca; cercado, fortaleza"
477,25,CUNDINAMARCA,25200,COGUA,Municipio,"-73,978497","5,061842",CUNDINAMARCACOGUA,Origen Indigena,Nombre muisca
478,25,CUNDINAMARCA,25214,COTA,Municipio,"-74,102569","4,812564",CUNDINAMARCACOTA,Origen Indigena,"Nombre indígena muisca, que hace referencia a un asentamiento histórico"
479,25,CUNDINAMARCA,25224,CUCUNUBÁ,Municipio,"-73,766113","5,249795",CUNDINAMARCACUCUNUBÁ,Origen Indigena,"Nombre muisca, pueblo bien preservado cerca de Ubaté"
480,25,CUNDINAMARCA,25245,EL COLEGIO,Municipio,"-74,442261","4,577951",CUNDINAMARCAEL COLEGIO,Otro Origen,Por haber funcionado un colegio religioso en la zona.
481,25,CUNDINAMARCA,25258,EL PEÑÓN,Municipio,"-74,290207","5,248747",CUNDINAMARCAEL PEÑÓN,Origen Natural,Por peña o roca característica de la zona.
482,25,CUNDINAMARCA,25260,EL ROSAL,Municipio,"-74,263103","4,850589",CUNDINAMARCAEL ROSAL,Origen Natural,Por las rosas cultivadas en la región
483,25,CUNDINAMARCA,25269,FACATATIVÁ,Municipio,"-74,350085","4,813353",CUNDINAMARCAFACATATIVÁ,Origen Indigena,Nombre muisca; significa lugar de balsas o canoas
484,25,CUNDINAMARCA,25279,FÓMEQUE,Municipio,"-73,892523","4,485474",CUNDINAMARCAFÓMEQUE,Origen Indigena,"Del muisca, significa 'beso del colibrí'"
485,25,CUNDINAMARCA,25281,FOSCA,Municipio,"-73,93902","4,339093",CUNDINAMARCAFOSCA,Origen Indigena,Nombre muisca
486,25,CUNDINAMARCA,25286,FUNZA,Municipio,"-74,201528","4,710412",CUNDINAMARCAFUNZA,Origen Indigena,"Nombre muisca; asiento del zipa de Bacatá, origen de Bogotá"
487,25,CUNDINAMARCA,25288,FÚQUENE,Municipio,"-73,795855","5,403997",CUNDINAMARCAFÚQUENE,Origen Indigena,"Nombre muisca, zona lacustre famosa"
488,25,CUNDINAMARCA,25290,FUSAGASUGÁ,Municipio,"-74,37543","4,336723",CUNDINAMARCAFUSAGASUGÁ,Origen Indigena,"Nombre muisca, frontera entre muiscas y sutagaos"
489,25,CUNDINAMARCA,25293,GACHALÁ,Municipio,"-73,520161","4,693579",CUNDINAMARCAGACHALÁ,Origen Indigena,"Nombre muisca, en la vía a la provincia del Guavio"
490,25,CUNDINAMARCA,25295,GACHANCIPÁ,Municipio,"-73,873464","4,990947",CUNDINAMARCAGACHANCIPÁ,Origen Indigena,Palabra muisca que significa “cercado del señor de Gacha”.
491,25,CUNDINAMARCA,25297,GACHETÁ,Municipio,"-73,636377","4,816411",CUNDINAMARCAGACHETÁ,Origen Indigena,Nombre muisca
492,25,CUNDINAMARCA,25299,GAMA,Municipio,"-73,611037","4,763325",CUNDINAMARCAGAMA,Origen Indigena,"Nombre muisca, pueblo cerca de la provincia del Guavio"
493,25,CUNDINAMARCA,25307,GIRARDOT,Municipio,"-74,798201","4,313069",CUNDINAMARCAGIRARDOT,Origen por nombre de una persona,En honor al general Atanasio Girardot.
